,annual_salary,suspect_id
7635,55572,3198666
7636,25032,3266601
7637,73800,3552078
7638,30900,3872167
7639,19548,3420835
7640,60840,3505733
7641,116160,3305457
7642,103164,3973457
7643,45708,3648220
7644,104040,3342198
7645,76668,3986482
7646,29040,3199192
7647,106992,3047958
7648,21540,3148233
7649,102888,3790888
7650,120000,3406119
7651,59232,3810336
7652,86172,3979939
7653,50208,3915714
7654,61188,3881662
7655,106332,3923302
7656,77448,3919863
7657,21204,3309685
7658,76068,3869360
7659,36072,3482364
7660,36036,3927224
7661,30816,3999074
7662,92136,3945543
7663,95232,3818006
7664,49956,3365209
7665,119604,3441833
7666,57348,3543893
7667,79020,3841843
7668,23688,3355311
7669,116712,3365737
7670,75312,3305304
7671,86664,3031667
7672,75624,3658466
7673,77280,3521504
7674,54612,3375846
7675,92388,3477124
7676,99228,3024199
7677,74040,3598990
7678,99876,3725902
7679,88392,3439648
7680,66300,3661955
7681,59484,3562400
7682,103788,3740605
7683,29448,3322715
7684,79872,3430962
7685,37320,3162536
7686,70056,3099231
7687,36996,3558401
7688,53472,3465597
7689,32352,3568797
7690,61332,3635880
7691,94368,3324264
7692,27684,3695958
7693,110616,3285661
7694,78720,3605469
7695,36312,3850424
7696,23364,3402025
7697,79308,3139642
7698,33144,3901626
7699,60420,3862533
7700,90084,3486453
7701,115464,3035081
7702,97188,3319358
7703,107952,3004919
7704,100188,3644884
7705,77304,3364220
7706,47592,3466723
7707,96348,3053672
7708,65088,3885670
7709,57756,3752342
7710,44772,3850785
7711,29004,3536592
7712,25092,3905587
7713,46872,3113694
7714,55800,3236570
7715,109392,3606419
7716,64320,3905916
7717,54852,3887687
7718,94644,3149814
7719,62568,3061615
7720,79308,3369771
7721,54372,3117638
7722,61404,3671557
7723,20868,3334660
7724,86040,3732453
7725,37056,3930584
7726,64536,3424848
7727,74436,3244098
7728,23520,3899733
7729,81684,3512479
7730,25992,3760891
7731,95460,3927174
7732,116016,3221468
7733,70788,3860319
7734,57516,3431089
7735,47376,3218716
7736,86832,3604674
7737,96588,3856520
7738,40548,3710757
7739,33324,3788986
7740,97296,3555023
7741,76272,3227363
7742,100092,3091494
7743,60756,3028664
7744,82884,3614551
7745,88848,3402817
7746,25632,3483056
7747,39528,3896350
7748,91500,3659196
7749,91008,3591452
7750,113700,3164176
7751,90432,3093787
7752,103692,3521394
7753,42048,3316028
7754,109968,3201865
7755,86208,3599017
7756,42780,3238481
7757,102084,3032863
7758,59628,3994406
7759,80784,3807657
7760,112836,3464961
7761,62280,3594054
7762,78984,3925847
7763,73092,3908446
7764,53496,3374836
7765,40572,3973373
7766,81036,3015189
7767,117816,3327742
7768,73488,3412378
7769,68448,3288929
7770,69024,3768095
7771,77208,3697934
7772,96900,3393578
7773,59844,3822419
7774,93084,3657204
7775,81492,3559522
7776,94800,3497834
7777,116760,3720903
7778,77352,3804146
7779,114156,3789207
7780,32292,3485826
7781,73596,3014992
7782,68112,3572777
7783,112548,3461758
7784,81492,3063595
7785,118056,3540335
7786,50640,3801176
7787,101388,3091042
7788,38160,3356883
7789,79128,3285884
7790,81684,3844652
7791,118956,3389953
7792,19908,3510510
7793,19164,3463421
7794,22044,3603810
7795,40716,3267834
7796,105456,3319286
7797,63564,3353117
7798,47484,3288567
7799,59604,3526820
7800,90456,3011312
7801,103692,3945042
7802,112008,3806834
7803,94236,3067658
7804,28860,3982009
7805,116796,3460555
7806,31812,3435116
7807,94380,3031933
7808,18336,3204259
7809,67308,3163658
7810,33900,3376589
7811,111120,3918481
7812,43152,3224538
7813,91776,3909267
7814,28428,3712524
7815,57108,3081119
7816,65316,3984690
7817,96456,3962899
7818,81264,3565366
7819,105972,3731695
7820,58680,3771244
7821,61176,3483651
7822,35160,3022326
7823,69576,3836313
7824,31056,3618553
7825,83208,3529894
7826,66228,3155331
7827,89148,3292798
7828,108084,3138202
7829,108336,3251786
7830,102072,3097375
7831,116628,3225296
7832,109824,3622884
7833,66492,3693898
7834,96612,3914564
7835,107952,3109500
7836,80184,3290368
7837,32088,3813690
7838,48948,3699982
7839,44616,3276927
7840,54144,3992533
7841,45588,3775797
7842,110556,3246830
7843,94368,3550709
7844,40056,3299766
7845,116112,3099647
7846,29244,3377959
7847,112188,3009403
7848,89064,3481943
7849,74112,3592401
7850,37968,3966697
7851,29328,3663611
7852,58044,3288239
7853,44724,3283902
7854,36972,3389042
7855,86256,3046299
7856,67080,3931871
7857,36000,3881524
7858,105612,3567634
7859,48132,3941229
7860,94356,3056598
7861,87876,3742215
7862,83004,3495859
7863,62940,3052044
7864,47388,3680544
7865,24372,3294538
7866,33840,3697170
7867,19104,3720501
7868,69228,3094523
7869,75528,3656538
7870,29784,3946393
7871,32400,3955944
7872,70356,3645503
7873,21828,3542765
7874,70296,3511765
7875,86508,3867971
7876,61308,3044041
7877,96756,3619184
7878,33564,3555268
7879,62520,3987219
7880,59376,3196117
7881,62976,3537325
7882,73608,3244562
7883,58296,3536947
7884,39720,3398591
7885,59976,3120813
7886,64164,3198020
7887,66480,3003439
7888,57708,3068904
7889,22788,3763356
7890,22908,3272584
7891,87420,3976425
7892,19044,3141515
7893,22140,3434497
7894,60864,3144539
7895,53400,3674258
7896,73260,3394212
7897,90120,3772927
7898,55356,3839780
7899,36960,3317467
7900,93912,3979347
7901,57108,3242165
7902,102156,3221747
7903,114132,3087623
7904,96084,3418106
7905,105972,3849993
7906,57228,3688224
7907,78348,3031471
7908,72192,3096533
7909,115644,3472090
7910,68436,3700258
7911,19824,3661109
7912,60588,3537895
7913,22584,3954022
7914,74160,3888430
7915,41316,3910527
7916,49140,3772448
7917,68964,3392405
7918,106464,3908992
7919,69816,3469419
7920,49416,3618359
7921,70704,3514311
7922,62952,3043331
7923,85080,3921768
7924,86904,3263716
7925,115164,3878386
7926,103668,3325000
7927,83016,3255997
7928,81852,3668411
7929,25968,3353043
7930,82308,3321248
7931,80052,3826898
7932,31752,3792615
7933,86976,3602970
7934,46860,3094537
7935,22200,3870242
7936,65376,3085134
7937,32184,3241935
7938,113520,3964255
7939,46164,3644413
7940,99912,3413328
7941,73800,3444821
7942,68208,3711084
7943,60084,3802252
7944,83052,3285625
7945,35100,3860819
7946,83964,3700777
7947,84924,3491674
7948,52044,3263758
7949,53988,3850740
7950,67920,3916215
7951,117576,3475991
7952,45492,3397523
7953,94056,3172396
7954,103656,3340463
7955,25932,3569473
7956,88908,3913117
7957,29508,3866876
7958,67944,3963289
7959,94788,3174778
7960,59256,3874998
7961,48900,3627817
7962,54540,3737239
7963,84288,3271574
7964,23364,3609806
7965,45396,3014024
7966,63072,3137269
7967,37428,3245291
7968,114264,3165891
7969,19032,3222933
7970,77064,3274194
7971,83184,3158953
7972,42264,3932678
7973,27336,3566022
7974,117936,3404736
7975,40416,3099554
7976,70344,3041266
7977,112800,3398480
7978,71232,3519973
7979,107928,3439629
7980,85416,3683734
7981,53580,3565486
7982,99792,3721704
7983,97188,3248777
7984,25908,3926106
7985,44628,3387916
7986,73236,3540076
7987,26928,3184959
7988,29700,3708715
7989,81216,3439664
7990,90216,3780127
7991,101256,3061440
7992,37584,3799961
7993,93240,3684063
7994,20880,3105924
7995,28116,3953498
7996,83124,3024216
7997,66444,3452180
7998,72156,3297853
7999,119676,3365056
8000,88236,3998152
8001,99240,3006193
8002,111420,3242214
8003,23064,3398528
8004,87036,3449006
8005,96408,3671403
8006,18492,3445948
8007,20412,3572501
8008,51936,3853312
8009,64044,3214907
8010,94512,3660938
8011,108684,3235594
8012,63636,3987583
8013,61716,3362472
8014,30828,3578662
8015,45204,3151123
8016,74472,3120654
8017,24324,3913206
8018,104196,3300038
8019,55488,3747435
8020,104244,3690477
8021,64164,3355250
8022,101016,3461526
8023,76080,3941083
8024,100596,3393151
8025,37920,3991643
8026,84552,3093725
8027,75516,3816658
8028,55572,3699457
8029,45048,3926515
8030,42288,3299037
8031,102876,3284204
8032,31728,3167696
8033,21108,3615618
8034,47448,3174983
8035,95892,3326897
8036,71232,3444003
8037,80280,3469969
8038,36900,3914423
8039,58824,3643907
8040,56628,3501848
8041,48096,3377905
8042,34092,3960423
8043,29460,3157861
8044,51864,3756982
8045,102840,3748981
8046,56052,3674068
8047,34464,3490976
8048,94788,3756065
8049,112716,3004370
8050,60036,3988087
8051,39252,3702288
8052,59352,3820162
8053,87960,3078066
8054,51348,3432826
8055,88956,3703084
8056,23184,3279211
8057,98028,3669273
8058,33816,3333374
8059,32400,3384577
8060,18228,3469431
8061,76692,3966916
8062,25908,3352917
8063,24084,3191034
8064,71904,3413880
8065,76008,3773491
8066,96408,3135022
8067,26232,3935072
8068,101772,3192742
8069,101052,3887170
8070,57492,3071602
8071,99012,3554130
8072,26100,3783946
8073,116592,3661865
8074,98688,3353001
8075,62004,3490648
8076,43476,3258382
8077,92316,3419496
8078,101472,3406452
8079,48720,3034355
8080,78780,3134347
8081,32616,3640130
8082,118980,3207418
8083,115500,3731551
8084,93684,3180669
8085,64992,3512249
8086,95352,3180002
8087,21360,3134247
8088,42240,3960295
8089,31524,3532651
8090,108168,3389121
8091,91164,3846407
8092,97092,3688789
8093,61392,3562266
8094,19020,3214167
8095,102132,3842628
8096,63648,3457590
8097,107616,3169818
8098,77976,3182507
8099,57924,3964755
8100,34296,3251179
8101,21936,3845520
8102,114480,3870597
8103,100608,3611215
8104,21876,3139628
8105,62976,3276616
8106,99588,3369289
8107,95976,3997212
8108,91824,3436190
8109,110280,3102599
8110,53316,3723694
8111,118596,3315587
8112,27108,3333136
8113,53568,3592366
8114,80976,3689398
8115,118332,3863617
8116,106656,3919993
8117,29412,3191085
8118,65856,3661719
8119,95376,3816050
8120,53892,3288482
8121,75156,3163241
8122,99984,3852000
8123,53880,3397989
8124,72132,3488167
8125,38268,3548506
8126,57768,3202101
8127,73224,3469236
8128,117600,3311424
8129,30960,3585703
8130,50280,3254591
8131,116412,3333093
8132,32304,3239097
8133,33612,3376025
8134,34092,3924351
8135,72000,3011984
8136,71208,3085588
8137,20808,3901657
8138,38592,3600461
8139,43212,3786594
8140,56316,3955589
8141,26736,3606044
8142,87588,3358907
8143,31464,3950627
8144,93660,3878842
8145,37668,3378478
8146,87732,3462013
8147,34596,3480358
8148,51756,3262944
8149,118968,3898121
8150,52008,3837381
8151,102972,3610282
8152,65088,3911159
8153,33156,3898744
8154,33372,3499583
8155,89904,3482057
8156,64032,3103523
8157,64368,3374093
8158,35616,3193736
8159,39324,3745098
8160,56964,3463043
8161,50040,3393869
8162,113688,3856079
8163,94368,3333270
8164,95808,3342137
8165,33468,3046951
8166,81996,3240926
8167,88296,3088929
8168,47976,3827696
8169,108372,3814613
8170,52224,3866393
8171,20184,3239156
8172,93768,3009239
8173,43092,3659999
8174,101256,3012828
8175,82980,3080274
8176,63912,3476831
8177,62772,3979469
8178,22944,3923135
8179,43260,3762420
8180,38952,3515570
8181,58392,3171709
8182,117168,3925993
8183,61224,3119602
8184,49824,3018597
8185,49668,3286136
8186,79032,3521716
8187,66432,3872438
8188,98196,3209667
8189,76800,3942348
8190,47136,3969722
8191,68604,3058240
8192,53184,3884381
8193,23640,3446274
8194,86196,3516710
8195,41460,3646916
8196,111996,3736685
8197,51408,3045228
8198,56232,3824129
8199,89940,3145471
8200,105312,3174801
8201,21048,3319317
8202,67548,3403929
8203,53016,3232438
8204,64728,3437856
8205,41004,3341782
8206,36660,3010783
8207,37812,3256584
8208,18144,3494427
8209,44292,3568290
8210,32940,3476522
8211,101616,3735392
8212,27180,3503290
8213,88776,3786584
8214,54120,3673010
8215,43692,3081635
8216,117624,3644705
8217,31992,3719492
8218,112332,3836211
8219,63588,3437263
8220,72984,3773660
8221,57888,3019210
8222,56520,3736722
8223,92892,3851363
8224,104052,3850362
8225,108600,3462870
8226,93864,3819401
8227,64812,3280640
8228,87120,3419696
8229,51876,3571101
8230,100128,3066756
8231,18288,3067631
8232,116700,3412384
8233,78312,3903030
8234,105540,3917046
8235,97056,3710469
8236,62580,3749951
8237,56592,3653627
8238,57828,3993200
8239,47448,3841796
8240,117432,3867297
8241,55644,3376080
8242,106824,3614521
8243,51732,3101625
8244,94932,3573732
8245,44604,3215144
8246,57144,3909196
8247,22092,3673245
8248,32580,3806886
8249,35052,3863676
8250,118800,3913081
8251,110532,3965828
8252,41340,3629351
8253,84996,3864866
8254,80184,3657878
8255,96744,3583909
8256,102240,3305740
8257,44016,3914249
8258,102252,3380759
8259,107880,3661483
8260,58272,3774526
8261,67344,3212999
8262,42048,3463010
8263,106284,3483992
8264,97776,3370213
8265,62964,3057545
8266,116388,3742584
8267,100080,3151085
8268,81456,3186570
8269,64164,3216831
8270,109296,3979524
8271,50928,3196490
8272,63420,3017827
8273,59532,3200293
8274,63468,3450417
8275,23796,3632985
8276,27396,3078788
8277,112560,3398750
8278,48108,3666404
8279,82236,3289011
8280,115776,3800986
8281,54216,3515320
8282,88644,3161362
8283,118632,3215709
8284,97668,3785781
8285,62028,3971508
8286,68148,3222923
8287,45072,3816745
8288,47976,3371332
8289,110664,3496701
8290,26016,3148007
8291,104868,3888004
8292,105216,3077864
8293,20760,3256924
8294,91848,3347633
8295,99672,3794081
8296,61236,3269957
8297,46860,3276612
8298,48528,3536387
8299,94248,3009783
8300,61416,3528139
8301,18720,3254920
8302,27108,3812991
8303,85836,3636220
8304,22848,3403317
8305,86808,3152396
8306,40764,3463107
8307,85236,3067182
8308,79980,3411514
8309,34980,3951884
8310,117948,3524320
8311,108240,3717748
8312,49512,3159621
8313,20172,3978683
8314,110532,3950108
8315,82704,3642229
8316,79152,3026897
8317,23808,3606168
8318,76740,3150870
8319,115104,3483076
8320,38376,3617136
8321,72756,3828738
8322,88536,3942398
8323,49536,3560726
8324,81804,3390674
8325,45180,3111968
8326,19200,3613141
8327,48276,3845730
8328,64788,3764396
8329,41040,3045830
8330,58860,3836790
8331,66912,3410997
8332,105192,3497603
8333,87096,3031989
8334,107424,3456447
8335,22620,3631279
8336,99312,3352000
8337,110532,3382101
8338,18396,3421818
8339,31296,3337477
8340,76152,3532234
8341,91440,3258152
8342,79392,3098567
8343,31512,3363753
8344,114732,3559473
8345,21504,3293182
8346,49524,3608783
8347,115056,3618231
8348,119076,3873753
8349,79272,3894087
8350,23856,3736010
8351,110232,3774041
8352,86484,3799114
8353,109236,3501957
8354,18432,3473384
8355,94080,3638455
8356,64128,3981244
8357,98568,3090695
8358,56664,3760867
8359,78084,3311106
8360,23844,3381817
8361,60192,3405092
8362,66504,3822590
8363,51756,3103925
8364,92592,3099299
8365,49740,3386676
8366,107220,3396128
8367,111264,3521364
8368,99012,3277723
8369,58416,3372223
8370,75444,3069337
8371,106428,3012746
8372,50580,3560300
8373,51684,3631379
8374,26112,3502696
8375,56916,3982453
8376,74304,3533166
8377,93552,3856688
8378,46896,3629945
8379,71340,3518028
8380,76260,3302927
8381,52332,3764690
8382,110784,3264144
8383,23892,3729444
8384,81216,3554840
8385,103296,3137427
8386,20268,3365017
8387,36720,3213808
8388,82656,3236920
8389,37908,3378558
8390,18084,3626517
8391,43020,3554245
8392,25692,3878112
8393,19272,3915469
8394,56052,3245407
8395,45072,3093043
8396,49548,3571449
8397,54612,3550320
8398,55992,3551319
8399,108636,3494590
8400,116088,3671291
8401,95868,3058715
8402,75264,3884584
8403,47112,3498899
8404,72360,3225457
8405,69528,3494184
8406,97140,3651573
8407,55896,3707167
8408,25560,3323096
8409,57204,3118880
8410,44988,3603927
8411,39840,3412557
8412,88224,3542864
8413,95808,3378015
8414,107640,3588409
8415,112572,3798713
8416,51000,3849432
8417,100416,3861711
8418,109848,3155848
8419,51240,3662650
8420,35244,3120014
8421,65688,3668338
8422,99048,3963966
8423,20100,3450231
8424,110184,3577616
8425,64032,3774155
8426,48960,3846392
8427,93492,3803802
8428,52056,3757960
8429,56640,3156160
8430,57048,3578135
8431,117888,3426563
8432,62868,3186153
8433,84912,3471244
8434,75228,3188084
8435,105036,3076814
8436,108348,3741076
8437,48672,3527417
8438,62568,3171075
8439,37728,3511302
8440,38460,3426341
8441,26040,3511246
8442,98100,3007582
8443,81396,3768849
8444,58752,3886633
8445,93684,3069505
8446,100428,3060491
8447,59352,3073122
8448,89076,3321354
8449,25548,3955942
8450,104544,3746234
8451,82788,3185315
8452,38916,3511818
8453,37236,3860277
8454,50016,3406839
8455,81048,3787229
8456,21792,3572233
8457,39792,3402142
8458,82236,3925615
8459,69444,3036255
8460,31560,3811941
8461,68880,3223512
8462,113232,3820244
8463,38088,3494214
8464,48564,3137643
8465,31116,3463698
8466,95316,3832469
8467,21504,3879887
8468,49068,3735453
8469,101556,3311465
8470,65520,3734795
8471,111024,3923194
8472,117096,3068342
8473,112128,3987148
8474,89988,3665748
8475,77256,3718731
8476,50616,3378658
8477,24444,3803519
8478,113820,3195322
8479,107940,3393522
8480,89616,3206356
8481,115092,3832801
8482,31704,3597962
8483,115464,3662037
8484,112332,3771356
8485,117612,3390813
8486,54480,3554492
8487,59568,3299211
8488,107148,3871558
8489,20544,3660277
8490,20784,3413543
8491,25716,3800115
8492,24216,3037785
8493,112992,3581940
8494,78372,3930755
8495,35460,3448961
8496,40584,3842133
8497,115332,3421312
8498,54684,3653198
8499,40788,3846782
8500,55692,3053104
8501,87228,3930847
8502,32160,3883188
8503,26292,3686090
8504,64356,3438879
8505,109836,3498701
8506,57264,3391267
8507,40188,3168319
8508,23952,3892728
8509,88272,3364601
8510,104640,3928778
8511,49200,3218115
8512,36768,3433445
8513,24192,3441557
8514,99684,3903274
8515,45936,3043524
8516,108468,3187173
8517,48276,3653820
8518,114552,3797079
8519,67020,3481951
8520,74796,3089637
8521,106536,3862484
8522,60840,3776364
8523,29772,3619442
8524,82812,3574687
8525,58368,3665562
8526,77148,3977561
8527,64512,3325591
8528,18708,3181062
8529,61356,3724837
8530,108984,3284735
8531,51876,3033408
8532,75564,3882898
8533,119256,3884782
8534,59004,3946398
8535,91020,3301488
8536,65832,3231363
8537,108816,3554132
8538,62484,3776948
8539,71640,3992010
8540,119304,3713894
8541,62040,3488070
8542,98760,3417213
8543,55536,3364022
8544,57528,3376347
8545,46752,3599663
8546,95952,3351733
8547,91800,3590174
8548,28176,3006223
8549,118704,3991232
8550,44484,3473224
8551,48096,3902784
8552,74268,3980571
8553,29904,3227276
8554,112296,3815691
8555,84180,3689991
8556,23784,3288664
8557,64284,3377736
8558,74544,3831589
8559,91320,3124848
8560,104916,3989326
8561,51552,3415613
8562,85080,3131580
8563,100584,3085420
8564,111564,3021246
8565,79248,3877299
8566,119148,3454207
8567,100380,3445288
8568,28560,3555011
8569,18852,3437457
8570,43212,3411052
8571,32976,3618320
8572,84828,3261283
8573,66852,3032688
8574,45132,3802133
8575,44772,3563885
8576,52116,3145333
8577,118908,3449324
8578,72672,3855706
8579,20784,3742245
8580,36852,3944772
8581,75588,3609368
8582,84408,3624228
8583,105084,3699515
8584,61452,3864012
8585,44196,3328064
8586,49236,3363340
8587,93780,3780061
8588,69012,3774465
8589,74772,3867119
8590,76416,3810652
8591,40248,3846712
8592,40212,3064575
8593,118896,3642531
8594,94428,3237890
8595,59676,3932272
8596,46776,3839272
8597,31464,3294203
8598,60228,3154506
8599,107232,3400137
8600,114984,3548472
8601,34872,3098984
8602,80304,3523847
8603,70788,3035461
8604,41160,3281754
8605,119484,3227281
8606,57780,3883476
8607,113832,3174853
8608,23316,3068942
8609,99732,3064014
8610,39816,3198272
8611,110688,3627025
8612,95868,3289348
8613,70044,3740585
8614,90468,3314528
8615,26340,3550916
8616,100200,3757491
8617,111624,3584454
8618,87180,3764517
8619,43440,3873413
8620,64236,3276923
8621,116952,3929361
8622,89268,3621695
8623,119640,3730612
8624,112812,3019494
8625,112056,3147293
8626,116460,3867255
8627,52452,3383227
8628,109536,3192722
8629,51636,3523527
8630,40704,3486304
8631,90852,3249492
8632,93948,3273028
8633,93828,3742706
8634,23592,3596962
8635,40344,3840480
8636,113448,3880857
8637,119880,3773654
8638,53424,3650695
8639,112872,3260709
8640,33192,3317172
8641,86316,3589365
8642,24912,3061463
8643,45024,3536497
8644,104316,3866139
8645,119976,3337948
8646,106368,3822096
8647,25812,3093928
8648,49164,3550818
8649,74568,3030062
8650,96756,3429857
8651,38844,3535228
8652,46608,3625824
8653,102600,3736435
8654,95940,3865091
8655,116604,3704080
8656,53148,3960685
8657,18000,3546394
8658,110220,3692091
8659,84504,3744057
8660,33132,3262146
8661,45216,3261978
8662,85968,3302487
8663,74976,3400038
8664,76668,3797680
8665,66624,3978396
8666,106872,3909848
8667,30840,3079137
8668,62052,3046255
8669,30348,3307879
8670,116748,3071993
8671,43356,3437918
8672,85008,3830612
8673,99012,3617786
8674,32148,3670485
8675,25464,3431333
8676,55200,3472183
8677,38580,3536806
8678,72768,3131284
8679,40572,3062587
8680,51420,3155956
8681,96396,3284030
8682,65760,3563787
8683,88308,3956764
8684,117456,3359904
8685,119484,3469933
8686,102816,3712993
8687,31944,3912825
8688,87240,3653566
8689,86568,3772343
8690,93252,3042297
8691,49176,3813157
8692,118560,3718605
8693,39084,3193139
8694,75144,3838684
8695,35064,3612332
8696,90564,3097702
8697,88464,3992601
8698,25524,3692844
8699,63564,3462388
8700,56892,3932611
8701,54864,3941371
8702,110076,3504566
8703,36756,3941676
8704,118692,3859734
8705,64476,3737052
8706,70020,3347165
8707,61104,3924243
8708,20124,3128618
8709,58812,3535733
8710,47700,3861235
8711,22248,3136794
8712,73032,3264113
8713,40296,3494317
8714,20220,3789169
8715,20280,3837657
8716,56700,3544407
8717,75672,3813608
8718,19212,3541031
8719,57900,3543718
8720,82464,3654389
8721,67824,3880199
8722,99600,3849200
8723,22932,3005914
8724,23388,3139888
8725,27276,3067604
8726,108228,3003785
8727,53652,3642538
8728,87528,3742396
8729,85788,3713930
8730,29388,3729889
8731,24120,3366088
8732,49692,3696012
8733,41040,3807786
8734,66972,3420514
8735,109476,3154570
8736,28980,3730689
8737,38316,3207741
8738,114072,3398195
8739,69216,3519750
8740,108204,3642238
8741,38544,3917518
8742,61920,3417987
8743,59676,3620102
8744,113448,3373431
8745,84636,3833135
8746,44592,3871725
8747,60876,3058195
8748,39696,3350012
8749,39240,3125115
8750,105264,3243538
8751,69144,3382381
8752,115332,3276492
8753,107772,3929363
8754,35532,3588359
8755,25080,3296960
8756,89448,3262070
8757,108000,3955427
8758,26652,3798050
8759,104028,3389596
8760,49272,3445234
8761,28188,3514677
8762,61116,3945610
8763,83556,3844018
8764,66648,3077657
8765,118548,3680530
8766,111960,3905831
8767,69948,3800658
8768,42888,3558355
8769,93672,3217381
8770,101364,3591418
8771,81060,3822514
8772,100068,3557966
8773,39852,3498127
8774,54444,3435416
8775,18048,3382958
8776,64560,3372051
8777,74352,3451646
8778,52284,3784399
8779,22668,3951583
8780,36012,3593875
8781,106884,3101323
8782,22020,3160476
8783,99684,3184081
8784,102960,3041703
8785,78780,3725993
8786,70824,3482356
8787,64500,3718327
8788,77700,3393050
8789,39252,3949755
8790,18960,3428316
8791,38676,3030620
8792,100812,3308142
8793,53808,3691933
8794,34272,3552404
8795,99108,3928760
8796,30276,3451598
8797,96780,3692839
8798,26856,3573465
8799,58488,3416526
8800,119580,3074781
8801,33684,3752327
8802,84348,3036988
8803,47748,3897773
8804,73356,3391634
8805,28344,3520668
8806,30708,3419984
8807,38976,3960802
8808,19128,3451488
8809,119916,3234636
8810,49932,3146314
8811,70356,3909881
8812,36708,3548184
8813,74484,3039805
8814,44064,3932925
8815,102228,3901157
8816,76044,3352128
8817,119340,3795036
8818,77664,3814153
8819,46632,3377537
8820,56100,3873799
8821,61932,3894982
8822,63828,3504388
8823,49980,3014806
8824,34716,3146553
8825,87852,3408111
8826,77352,3832570
8827,95952,3880451
8828,97452,3611238
8829,90960,3067917
8830,100656,3275161
8831,50316,3419703
8832,66972,3991892
8833,39276,3631020
8834,81948,3780605
8835,81204,3698215
8836,21840,3603540
8837,54948,3666632
8838,77736,3601088
8839,36792,3549051
8840,22320,3615995
8841,25788,3493433
8842,79524,3344759
8843,34464,3650102
8844,93636,3433636
8845,88392,3324959
8846,84012,3136721
8847,76320,3375966
8848,80724,3049545
8849,105780,3778345
8850,87408,3902168
8851,21468,3398891
8852,93432,3792586
8853,114888,3633212
8854,64536,3941805
8855,104136,3901731
8856,84300,3038747
8857,23640,3467065
8858,57456,3628499
8859,59448,3124447
8860,85284,3452345
8861,36660,3575789
8862,69804,3882358
8863,106176,3756840
8864,105624,3164734
8865,87336,3896290
8866,100920,3748335
8867,104676,3059175
8868,111168,3812631
8869,21036,3551205
8870,58464,3334931
8871,47172,3642170
8872,76416,3001786
8873,97836,3423072
8874,26088,3722990
8875,87828,3177985
8876,24444,3090101
8877,108792,3024118
8878,112512,3849485
8879,90780,3681226
8880,109236,3877141
8881,109344,3051043
8882,67932,3984928
8883,26760,3937384
8884,49032,3167611
8885,91056,3250419
8886,56400,3204469
8887,44148,3065958
8888,103488,3845038
8889,118344,3919697
8890,117240,3721698
8891,32724,3406659
8892,96552,3453546
8893,22704,3337369
8894,87924,3173671
8895,114756,3388006
8896,94920,3294633
8897,18108,3392292
8898,100488,3893341
8899,100500,3509774
8900,72996,3694631
8901,24828,3780483
8902,74616,3736470
8903,101328,3972826
8904,55116,3060816
8905,50160,3384801
8906,47748,3994329
8907,114660,3983827
8908,86508,3617549
8909,77424,3239545
8910,27804,3907532
8911,28572,3401647
8912,119400,3956282
8913,33600,3164758
8914,28764,3406958
8915,79884,3253869
8916,54660,3839257
8917,59268,3003301
8918,50736,3939166
8919,84864,3248555
8920,73500,3406796
8921,100656,3065998
8922,90612,3789759
8923,38568,3034345
8924,45672,3444608
8925,32100,3065300
8926,65580,3391488
8927,75828,3906195
8928,50892,3606486
8929,74832,3122905
8930,51312,3411582
8931,109368,3124106
8932,117780,3383422
8933,53508,3117614
8934,74856,3302184
8935,117048,3368680
8936,108984,3576989
8937,105348,3048103
8938,109812,3252330
8939,63420,3359374
8940,57852,3404338
8941,42768,3976314
8942,75228,3847080
8943,72336,3163643
8944,32028,3623336
8945,98280,3754827
8946,57864,3738797
8947,71016,3855681
8948,53988,3921216
8949,35388,3461340
8950,78576,3687065
8951,75852,3858738
8952,58140,3594261
8953,85716,3958001
8954,108732,3471639
8955,39348,3909270
8956,107916,3641997
8957,83904,3511432
8958,73980,3029647
8959,119316,3901183
8960,56700,3160419
8961,95940,3831660
8962,71616,3800291
8963,107652,3407277
8964,53904,3489228
8965,110748,3905878
8966,73548,3121014
8967,84036,3052570
8968,99816,3568232
8969,112140,3369659
8970,39180,3188884
8971,105168,3610921
8972,66072,3697526
8973,52776,3781234
8974,49536,3591161
8975,85152,3485753
8976,76128,3256843
8977,40860,3116193
8978,75420,3335361
8979,111372,3802931
8980,103596,3697551
8981,24840,3100510
8982,77508,3722203
8983,69672,3116112
8984,27732,3642155
8985,87732,3698676
8986,31884,3661938
8987,82320,3905335
8988,111384,3441927
8989,94524,3487003
8990,77772,3790155
8991,63084,3808665
8992,107016,3884966
8993,103464,3162131
8994,79356,3076453
8995,117024,3004829
8996,92472,3053563
8997,69000,3487528
8998,81900,3828817
8999,75480,3852915
9000,46632,3080996
9001,23124,3420064
9002,74796,3765534
9003,38424,3420488
9004,26112,3872268
9005,107988,3825661
9006,36804,3017153
9007,73932,3785318
9008,105576,3487015
9009,101988,3856445
9010,24912,3419849
9011,66264,3406427
9012,44760,3294262
9013,35040,3413276
9014,71280,3011227
9015,42972,3344735
9016,111696,3656556
9017,36036,3006331
9018,62580,3148787
9019,32844,3598296
9020,33624,3041702
9021,19620,3234521
9022,100044,3813996
9023,96156,3851189
9024,67968,3126479
9025,91968,3489518
9026,72108,3182280
9027,118296,3962895
9028,50472,3995641
9029,37260,3661465
9030,74352,3734753
9031,27660,3111318
9032,83880,3232531
