"photo_id";"owner";"gender";"occupation";"title";"description";"faves";"lat";"lon";"u_city";"u_country";"taken";"weather";"season";"daytime"
"47358624622";"22392081@N00";"1";"Collaboration Consultant";"Blick vom Knopfmacherfelsen in die Donauschleife";"Wandern auf dem Premiumweg DonauWelle Donaufelsen-Tour zwischen Fridingen und Beuron";0;48,029444;8,952222;"Selzen";"Germany";"2018-10-13 10:54:48";NA;3;1
"47358746392";"8897239@N06";"1";NA;"Anatra mandarina";NA;16;44,779501;7,673628;NA;NA;"2016-05-28 10:23:59";9;1;1
"47360457841";"38824684@N08";"1";NA;"Materiales";"Ciudad Rodrigo, Salamanca";13;40,598956;-6,532648;NA;NA;"2018-12-26 17:34:14";NA;4;2
"47370914241";"83776910@N06";"1";NA;"Čd 854 004-9 bij Tišice op 25-8-2018";"De laatste weken van de zomervakantie 2018 waren we met ons gezin weer in Tsjechië. Deze keer verbleven we op een camping in het noordelijkste puntje van het land nabij Šluknov. Een gebied waar op het eerste gezicht qua treinen niet veel te doen is. Gelukkig was er nog genoeg te beleven. Ik ben een groot liefhebber dan de oude en grote diesellocs in Tsjechië. Die reden, op een enkele invalbeurt van een duikbril na, niet in de omgeving. Daarom trok ik op zaterdag 25 augustus 2018 er op uit om een paar oude Bardotka's te fotograferen. Daar was wel een autoritje van 1,5 uur voor nodig, maar er zouden dan ook twee toeristische treinen passeren met beide een Bardotka als trekkracht. Reisdoel was het dorpje Tišice aan de lijn Neratovice-Všetaty.

Als bijvangst had ik die overwegend zonnige ochtend een aantal leuke bijvangsten in de vorm van een setje 742's en een flink aantal treinen met de oude motorwagens van de serie 854. Om de lokale sfeer nog eens extra te benadrukken, reden enkele stoptreinen met één enkele motorwagen zonder bijwagens. Hier komt de Čd 854 004-9 langs bij Tišice met stoptrein Os 9526 Praha-Vršovice-Mělník.";69;50,267913;14,557678;"Drachten";"Nederland";"2018-08-25 08:42:35";6;2;1
"47379828431";"24172284@N05";"1";"Information Technology";"en passant par la FIAC 2018";"Paris 2018
See the complete set <strong>FIAC 2018</strong>: <a href='https://www.the-street-as-it-is.com/FIAC2018/' rel='noreferrer nofollow'><strong>here

<a href='http://twitter.com/jack_paris'><strong>twitter |</strong></a><a href='http://www.instagram.com/jack_from_paris/' rel='noreferrer nofollow'><strong> instagram |<a href='http://www.flickr.com/photos/jack_paris/show'><strong> flickr |</strong></a><a href='http://www.picsviewr.com/photos/jack_paris/' rel='noreferrer nofollow'><strong> Portfolio  |</strong></a><a href='http://www.fluidr.com/photos/jack_paris' rel='noreferrer nofollow'><strong> fluidr</strong> |</a><a href='http://www.flickrock.com/photos/jack_paris' rel='noreferrer nofollow'><strong> flickrock</strong></a></strong></a></strong></a>";30;48,866542;2,312428;"Paris";"France";"2018-10-21 16:16:15";9;3;1
"47379926541";"20747318@N08";"1";NA;"Lincoln (645)";"High Bridge";1;53,228647;-0,541034;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:44:12";9;3;1
"47379936461";"52971398@N00";"1";"Adiestrador de sistemas informáticos";"Mañana de invierno en la Garrotxa";"---
Sant Joan de les Fonts, Girona.";12;42,205238;2,532011;"Barcelona";"Spain";"2018-12-23 11:11:06";1;4;1
"47379939171";"150523863@N05";NA;NA;"83927";"Осина";0;55,581492;37,542804;NA;NA;"2018-05-24 13:03:54";9;1;1
"47379939791";"150523863@N05";NA;NA;"83919";"Липа";1;55,581492;37,542804;NA;NA;"2018-05-24 12:56:57";9;1;1
"47379944151";"51973207@N00";NA;NA;"Bourse de Bruxelles - Neopan Acros 100";"Brussels - July 2017";1;50,848067;4,349824;NA;NA;"2018-01-19 18:47:29";10;4;2
"47379944331";"51973207@N00";NA;NA;"Bourse de Bruxelles - Neopan Acros 100";"Brussels - July 2017";1;50,848067;4,349824;NA;NA;"2017-11-02 19:11:06";9;3;2
"47379946321";"20747318@N08";"1";NA;"Lincoln (605)";"Blackheaded Gulls";0;53,227672;-0,543598;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:36:25";9;3;1
"47379954061";"29468649@N08";"1";"Electronics";"Japan Weekend Barcelona 2015";"Strobist info:
-VAL Large foldable softbox.";0;41,362058;2,104611;"Barcelona";"Spain";"2015-03-08 19:25:43";1;4;2
"47379954401";"20747318@N08";"1";NA;"Lincoln (613)";"Mallard";0;53,227672;-0,543595;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:36:46";9;3;1
"47379954591";"20747318@N08";"1";NA;"Lincoln (609)";"Mallard";1;53,227669;-0,543612;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:36:36";9;3;1
"47379977571";"20747318@N08";"1";NA;"Lincoln (630)";"Mute Swan";0;53,22763;-0,543578;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:39:16";9;3;1
"47379977751";"20747318@N08";"1";NA;"Lincoln (626)";"Mute Swan";0;53,227641;-0,54357;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:39:06";9;3;1
"47379977951";"20747318@N08";"1";NA;"Lincoln (586)";"Mute Swan";0;53,227672;-0,543573;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:31:49";9;3;1
"47379978321";"20747318@N08";"1";NA;"Lincoln (546)";"Mute Swan";0;53,228686;-0,547312;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:21:38";9;3;1
"47379983151";"20747318@N08";"1";NA;"Lincoln (589)";"Mute Swans";1;53,227669;-0,543578;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:32:01";9;3;1
"47379995241";"20747318@N08";"1";NA;"Lincoln (518)";"Brayford Pool";0;53,228938;-0,544973;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:10:25";9;3;1
"47379995581";"20747318@N08";"1";NA;"Lincoln (515)";"Brayford Pool";0;53,228847;-0,54472;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:03:48";9;3;1
"47379995961";"20747318@N08";"1";NA;"Lincoln (513)";"Brayford Pool";0;53,22848;-0,543123;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:01:55";9;3;1
"47379996271";"20747318@N08";"1";NA;"Lincoln (511)";"Brayford Pool";0;53,228483;-0,543131;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:01:49";9;3;1
"47380006751";"20747318@N08";"1";NA;"Lincoln (531)";"The Barge";0;53,229461;-0,546803;"Royston, Barnsley";"United Kingdom";"2018-10-05 15:13:04";9;3;1
"47380045961";"43440662@N07";NA;NA;"Church of Siponto (Gargano, Apulia)";NA;0;41,596641;15,813794;NA;NA;"2018-12-30 15:25:12";9;4;1
"47380059331";"20747318@N08";"1";NA;"Lincoln (500)";"Empowerment Sculpture";1;53,228344;-0,538767;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:56:22";9;3;1
"47380059891";"20747318@N08";"1";NA;"Lincoln (498)";"Empowerment Sculpture";0;53,228383;-0,538406;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:55:47";9;3;1
"47380060571";"20747318@N08";"1";NA;"Lincoln (496)";"Empowerment Sculpture";1;53,228355;-0,538412;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:18:28";9;3;1
"47380061071";"20747318@N08";"1";NA;"Lincoln (486)";"Empowerment Sculpture";1;53,228536;-0,540509;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:15:32";9;3;1
"47380066671";"20747318@N08";"1";NA;"Lincoln (502)";"Glory Hole";0;53,2286;-0,540137;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:57:34";9;3;1
"47380082621";"45280816@N07";"3";NA;"Plaza Vendôme (París)";NA;0;48,86716;2,328844;NA;NA;"2017-08-28 16:32:22";9;2;1
"47380087751";"45280816@N07";"3";NA;"Celestiné Galli-Marié vestida de Carmen por Henri-Lucien Doucet (París)";NA;0;48,872058;2,331418;NA;NA;"2017-08-28 14:01:04";9;2;1
"47380092141";"11096574@N02";"1";NA;"Sightseeing in Biberwier / Tirol.";NA;0;47,380341;10,889536;NA;NA;"2018-07-07 17:07:02";9;2;2
"47380143541";"88537385@N04";"1";NA;"Rocky Outlook";"Duffus Castle, in Moray.";0;57,688918;-3,352546;NA;NA;"2018-12-31 10:52:35";6;4;1
"47380202031";"20747318@N08";"1";NA;"Lincoln (460)";"Steep Hill";1;53,233136;-0,538506;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:05:14";9;3;1
"47380202381";"20747318@N08";"1";NA;"Lincoln (458)";"Steep Hill";0;53,233369;-0,538564;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:04:35";9;3;1
"47380202661";"20747318@N08";"1";NA;"Lincoln (449)";"Steep Hill";0;53,233688;-0,538798;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:03:11";9;3;1
"47380202931";"20747318@N08";"1";NA;"Lincoln (446)";"Steep Hill";1;53,233916;-0,538834;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:02:26";9;3;1
"47380203361";"20747318@N08";"1";NA;"Lincoln (451)";"The Harlequin";2;53,233644;-0,538795;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:03:24";9;3;1
"47380203591";"20747318@N08";"1";NA;"Lincoln (443)";"Steep Hill";0;53,234338;-0,53865;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:01:32";9;3;1
"47380217721";"160355465@N03";"3";NA;"L'ombre d'un ami";NA;17;46,432996;5,7778;NA;NA;"2017-08-20 08:00:51";9;2;1
"47380231371";"24406544@N00";"1";"Train Manager";"Halloween Fright Nights - Walibi Holland (Netherlands)";"<b>Halloween Fright Nights</b> 13/10/2018 14h30 
Scary pancakes with horror toppings. 

<u>Walibi Fright Nights 2018</u>
Walibi Fright Night is an annual event in Walibi Holland and very popular. Walibi Holland is is the decor of the Halloween Fright Nights. With scary zones like Eddie’s Area, Pirate’s Cove, Quarantine, Campsite of Carnage and Firepit, Twisted Hellfire, Game Over and Things. Full of special scary entertainment and actors, scary music and sounds, smoke, fire and mist. 
Besides that there are 6 haunted houses to visit. Below, The Clinic, Haunted Hollidays, Jefferson Manor, Psychoshock and The Villa. Most of the rides and roller coasters are open during fright nights. The park is open till 23h during the most busy days and nights of the year. ‘Enter if you dare’ is the slogan of 2018. Happy chills! 
[ Walibi ]
";1;52,4418;5,763691;"Amsterdam";"The Netherlands";"2018-10-13 14:30:27";8;3;1
"47380231431";"24406544@N00";"1";"Train Manager";"Quarentine - Walibi Holland (Netherlands)";"<b>Quarentine</b> 13/10/2018 14h33
Entering the military scare zone Quarentine here. There are no rules for army zombies here. 

<u>Walibi Fright Nights 2018</u>
Walibi Fright Night is an annual event in Walibi Holland and very popular. Walibi Holland is is the decor of the Halloween Fright Nights. With scary zones like Eddie’s Area, Pirate’s Cove, Quarantine, Campsite of Carnage and Firepit, Twisted Hellfire, Game Over and Things. Full of special scary entertainment and actors, scary music and sounds, smoke, fire and mist. 
Besides that there are 6 haunted houses to visit. Below, The Clinic, Haunted Hollidays, Jefferson Manor, Psychoshock and The Villa. Most of the rides and roller coasters are open during fright nights. The park is open till 23h during the most busy days and nights of the year. ‘Enter if you dare’ is the slogan of 2018. Happy chills! 
[ Walibi ]
";0;52,442467;5,761996;"Amsterdam";"The Netherlands";"2018-10-13 14:33:26";8;3;1
"47380249831";"81438595@N00";"3";NA;"New Forest, Hampshire, UK";"Highland Water near Lyndhurst in Autumn";41;50,874016;-1,635856;NA;NA;"2018-11-08 12:58:28";9;3;1
"47380268061";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";2;51,540208;0,71093;"Swindon";"England";"2018-10-21 22:54:30";10;3;2
"47380269541";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,540208;0,71093;"Swindon";"England";"2018-10-21 22:54:30";10;3;2
"47380270211";"20747318@N08";"1";NA;"Lincoln (440)";"Magna Carta";1;53,234452;-0,538573;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:00:58";9;3;1
"47380270441";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,540144;0,711716;"Swindon";"England";"2018-10-21 22:53:54";10;3;2
"47380271191";"20987962@N03";"1";NA;"Southend-on-Sea, Metro Bank";"Southend-on-Sea, Metro Bank";0;51,539786;0,712166;"Swindon";"England";"2018-10-21 22:53:27";10;3;2
"47380271391";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,540119;0,711794;"Swindon";"England";"2018-10-21 22:53:46";10;3;2
"47380271911";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,539661;0,712308;"Swindon";"England";"2018-10-21 22:53:16";10;3;2
"47380314581";"145361631@N02";"3";NA;"Passau: Denkmal für König Maximilian I. Joseph von Bayern auf dem Domplatz";NA;2;48,574651;13,463659;NA;NA;"2017-10-13 18:37:25";1;3;2
"47380315771";"145361631@N02";"3";NA;"Passau:";NA;2;48,574566;13,463927;NA;NA;"2017-10-13 18:37:44";1;3;2
"47380324461";"145361631@N02";"3";NA;"Passau: Schule";"Historismus, erbaut 1912-14, Architekt: Karl Kieffer";1;48,573686;13,472446;NA;NA;"2017-10-13 18:14:58";1;3;2
"47380330261";"145361631@N02";"3";NA;"Passau: Fischereibedarf Anton Hartl";NA;2;48,574304;13,473036;NA;NA;"2017-10-13 18:12:26";1;3;2
"47380340541";"165346716@N06";"3";NA;"IMG_0199-2";NA;0;51,531093;11,959798;NA;NA;"2017-05-09 10:58:11";9;1;1
"47380344571";"145361631@N02";"3";NA;"Passau: Den Opfern der Donau";NA;4;48,573736;13,476619;NA;NA;"2017-10-13 17:56:50";1;3;2
"47380344951";"145361631@N02";"3";NA;"Passau: Zusammenfluss von Donau (links) und Inn (rechts)";NA;6;48,573764;13,476834;NA;NA;"2017-10-13 17:56:25";1;3;2
"47380482891";"64012448@N03";"2";NA;"Summer Day";"A lovely day last summer in the Dolomites. What a place. :-)";156;46,776666;12,045277;NA;NA;"2018-08-03 08:21:43";9;2;1
"47380546131";"66927739@N05";"1";"restaurador, historiador, viticultor";"A viña dos Pombos e o arco da vella";"The smoke of my own breath,
Echoes, ripples, buzz’d whispers, love-root, silk-thread, crotch and vine,
My respiration and inspiration, the beating of my heart, the passing of blood and air through my lungs,
The sniff of green leaves and dry leaves, and of the shore and dark-color’d sea-rocks, and of hay in the barn,
The sound of the belch’d words of my voice loos’d to the eddies of the wind,
A few light kisses, a few embraces, a reaching around of arms,
The play of shine and shade on the trees as the supple boughs wag,
The delight alone or in the rush of the streets, or along the fields and hill-sides,
The feeling of health, the full-noon trill, the song of me rising from bed and meeting the sun.

Walt Whitman, Song of Myself, 1892.

MÚSICA: Julie Fowlis - An Aghaidh Fàilte Na Mòr-Thìr
<a href='https://youtu.be/PTM1HcWmTQ0' rel='noreferrer nofollow'>youtu.be/PTM1HcWmTQ0</a>";15;42,527934;-8,79109;"Cambados";"España";"2017-01-27 17:38:10";3;4;2
"47380785191";"54224393@N00";"1";"Eu não faço nada, só aproveito a vida!!  /  I do nothing just enjoy life!";"BOMBARDIER CRJ900 (D-ACNA) LUFTHANSA CITYLINE | FRANKFURT | FRA-EDDF";NA;6;50,039577;8,596791;"WORLDWIDE";NA;"2018-08-19 07:43:37";1;2;1
"47380833121";"74286186@N00";"1";NA;"Wohnen unterm Regenturm / Hundertwasser house / Къща на Хундертвасер";NA;12;48,711003;9,415594;"Munich";"Germany";"2015-09-15 18:24:03";10;2;2
"47380990221";"158558170@N05";"1";NA;"the traditional market at Bolzano-Bozen";NA;3;46,499633;11,352846;NA;"Europe";"2017-10-28 14:46:55";9;3;1
"47381041791";"160913503@N06";"3";NA;"Berlin";NA;0;52,520843;13,409414;NA;NA;"2015-06-08 08:16:16";9;1;1
"47381046471";"160913503@N06";"3";NA;"Berlin";NA;0;52,519076;13,401056;NA;NA;"2015-06-08 08:43:30";9;1;1
"47381064111";"150243025@N06";"3";NA;"Gdansk - St Mary's Church, Interior 16";"Taken by WR

PP: C+ca25

Gdańsk - bazylika Mariacka - grupa św. Jerzego, ca 1400.

Gdansk - St Mary's Church -
St George and the Dragon. Composition of sculpted figures and wall painting, ca 1400.
(W.R.).

Cf. in Polish:
<a href='https://bazylikamariacka.gdansk.pl/bazylika/prace-konserwatorskie/prace-prowadzone-w-poprzednich-latach/grupa-sw-jerzego/' rel='noreferrer nofollow'>bazylikamariacka.gdansk.pl/bazylika/prace-konserwatorskie...</a> [2019.03.16].

聖ジェルジオとドラゴン。彫刻と壁画のコンポジション。ポーランド、グダンスク、聖母マリア教会。1400年頃。

Church:
Bazylika konkatedralna Wniebowzięcia Najświętszej Maryi Panny  w Gdańsku, Bazylika Mariacka / St. Marienkirche / Basilica of the Assumption of the Blessed Virgin Mary, St Mary's Church

1379-1466, Heinrich Ungeradin et al. Gdansk, Poland.

Cf. in Polish:  <a href='https://bazylikamariacka.gdansk.pl/bazylika/zabytki/historia/' rel='noreferrer nofollow'>bazylikamariacka.gdansk.pl/bazylika/zabytki/historia/</a> [2018.12.15].";17;54,349736;18,653057;"Poznan";"Poland";"2018-08-24 16:30:10";9;2;1
"47381064571";"150243025@N06";"3";NA;"Gdansk - St Mary's Church, Interior 14";"Taken by WR

PP: C+ca15

Gdańsk - bazylika Mariack - ambona.

Gdansk - St Mary's Church - Main pulpit, sculptures above the northern entrance – in the center, Christ as a source of love.

Dawna, gotycka ambona zaginęła podczas wojny. Obecna, wczesnobarokowa, pochodzi z gdańskiego kościoła Św. Jana, spalonego podczas walk o Gdańsk w marcu 1945. Autor konstrukcji i dekoracji rzeźbiarskiej jest nieznany, za autora dekoracji malarskich uznaje się Izaaka van den Blocke (1572 lub 74, Mechelen lub Królewiec – Gdańsk, 1626 lub 1628).

Gdansk - St Mary's Church - Main pulpit. After the old pulpit was lost during the war, the present one was mounted; dated 1616/1, it was rescued from St John’s church, during the devastating fire of 1945. The author of architectural structure is unknown, the paintings are attributed to Izaak van den Blocke (1572 or 74, Mechelen or Königsberg – 1626 or 1628, Gdańsk).
(W.R.)

ポーランド、グダンスクの聖母マリア教会の講壇。北側i入口上部の彫刻群。

もとここにあったゴチック様式の講壇はやはり戦争時に失われてしまいましたが、これも隣の聖ヨハネ教会にあったものを持ってきたそうです。初期バロック様式。

Church:
Bazylika konkatedralna Wniebowzięcia Najświętszej Maryi Panny  w Gdańsku, Bazylika Mariacka / St. Marienkirche / Basilica of the Assumption of the Blessed Virgin Mary, St Mary's Church

1379-1466, Heinrich Ungeradin et al. Gdansk, Poland.

Cf. in Polish:  <a href='https://bazylikamariacka.gdansk.pl/bazylika/zabytki/historia/' rel='noreferrer nofollow'>bazylikamariacka.gdansk.pl/bazylika/zabytki/historia/</a> [2018.12.15].";13;54,349638;18,653165;"Poznan";"Poland";"2018-08-24 16:26:34";9;2;1
"47381065491";"158558170@N05";"1";NA;"Sunset over Lago di Garda by Torbole";NA;6;45,86884;10,874083;NA;"Europe";"2017-10-26 17:25:30";9;3;2
"47381072421";"37253182@N07";"1";"journaliste";"IMG_0515";NA;0;48,623641;-2,143739;"Saint-Malo";"France (Bretagne).";"2018-08-18 17:34:53";9;2;2
"47381089191";"37253182@N07";"1";"journaliste";"IMG_E0394";NA;2;49,256005;-2,238225;"Saint-Malo";"France (Bretagne).";"2018-07-27 13:51:52";9;2;1
"47381134261";"20747318@N08";"1";NA;"Lincoln Cathedral (403)";"Angel Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:22:51";9;3;1
"47381134431";"20747318@N08";"1";NA;"Lincoln Cathedral (381)";"Angel Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:13:16";9;3;1
"47381134731";"20747318@N08";"1";NA;"Lincoln Cathedral (373)";"Angel Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:11:29";9;3;1
"47381134931";"20747318@N08";"1";NA;"Lincoln Cathedral (372)";"Angel Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:11:23";9;3;1
"47381136081";"20747318@N08";"1";NA;"Lincoln Cathedral (375)";"Gilbert Pots";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:11:59";9;3;1
"47381182321";"20747318@N08";"1";NA;"Lincoln Cathedral (430)";"South Transept";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:30:58";9;3;1
"47381189891";"20747318@N08";"1";NA;"Lincoln Cathedral (422)";"Chapel";0;53,233958;-0,53622;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:28:47";9;3;1
"47381190011";"20747318@N08";"1";NA;"Lincoln Cathedral (421)";"Chapel";0;53,234055;-0,536223;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:28:37";9;3;1
"47381190301";"20747318@N08";"1";NA;"Lincoln Cathedral (419)";"Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:28:12";9;3;1
"47381190631";"20747318@N08";"1";NA;"Lincoln Cathedral (417)";"Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:27:28";9;3;1
"47381191881";"20747318@N08";"1";NA;"Lincoln Cathedral (390)";"Chapter House";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:16:31";9;3;1
"47381192171";"20747318@N08";"1";NA;"Lincoln Cathedral (388)";"Chapter House";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:16:04";9;3;1
"47381192481";"20747318@N08";"1";NA;"Lincoln Cathedral (386)";"Chapter House";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:15:53";9;3;1
"47381192771";"20747318@N08";"1";NA;"Lincoln Cathedral (384)";"Chapter House";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:15:23";9;3;1
"47381197891";"126688171@N06";"1";"Ex civil servant";"Stagonomus bipunctatus (Pentatomidae - Shieldbugs)";"A much redder individual than those I posted previously.";4;36,980837;-3,11663;"Yegen";"Spain";"2018-07-16 15:29:22";1;2;1
"47381202631";"20747318@N08";"1";NA;"Lincoln Cathedral (340)";"Crossing";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:00:21";9;3;1
"47381204521";"20747318@N08";"1";NA;"Lincoln Cathedral (401)";"East Window";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:22:28";9;3;1
"47381204621";"20747318@N08";"1";NA;"Lincoln Cathedral (399)";"East Window";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:22:12";9;3;1
"47381204721";"20747318@N08";"1";NA;"Lincoln Cathedral (383)";"East Window";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:13:49";9;3;1
"47381204841";"20747318@N08";"1";NA;"Lincoln Cathedral (377)";"East Window";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:12:13";9;3;1
"47381228931";"20747318@N08";"1";NA;"Lincoln Cathedral (404)";"South East Transept";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:23:25";9;3;1
"47381237941";"20747318@N08";"1";NA;"Lincoln Cathedral (364)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:08:49";9;3;1
"47381238211";"20747318@N08";"1";NA;"Lincoln Cathedral (362)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:08:25";9;3;1
"47381238551";"20747318@N08";"1";NA;"Lincoln Cathedral (359)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:07:58";9;3;1
"47381241931";"20747318@N08";"1";NA;"Lincoln Cathedral (355)";"Tomb";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:06:30";9;3;1
"47381242411";"20747318@N08";"1";NA;"Lincoln Cathedral (353)";"Tomb";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:05:25";9;3;1
"47381284071";"20747318@N08";"1";NA;"Lincoln (328)";"Castle Hill";0;53,234422;-0,538545;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:55:24";9;3;1
"47381320261";"21996665@N07";"1";NA;"View from cottage";"Morning walk

Boreen Cottage
Gokane Townland
Co. Cork, Ireland";0;51,491758;-9,263051;NA;NA;"2018-06-04 01:17:04";NA;1;3
"47381339761";"77890412@N08";"2";NA;"North Quay Great Yarmouth";"I think this is number 64.";4;52,607947;1,722471;NA;NA;"2018-07-04 18:05:45";9;2;2
"47381346811";"32769319@N06";"1";"Engineer";"IMG_2531";NA;0;51,370169;-0,40272;"Wales";NA;"2017-04-18 19:44:58";9;1;2
"47381349791";"32769319@N06";"1";"Engineer";"IMG_2533";NA;0;51,370266;-0,40265;"Wales";NA;"2017-04-18 19:45:33";9;1;2
"47381357741";"20747318@N08";"1";NA;"Lincoln Castle (317)";"Lincoln Crown Court";0;53,235411;-0,541198;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:11:24";9;3;1
"47381361721";"20747318@N08";"1";NA;"Lincoln Castle (298)";"East Gate";1;53,234794;-0,540064;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:05:20";9;3;1
"47381364111";"20747318@N08";"1";NA;"Lincoln Castle (310)";"East Gate, Observatory Tower and Prison Block";0;53,235397;-0,540381;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:09:20";9;3;1
"47381364221";"20747318@N08";"1";NA;"Lincoln Castle (309)";"East Gate, Observatory Tower and Prison Block";0;53,235252;-0,540087;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:07:43";9;3;1
"47381375011";"20747318@N08";"1";NA;"Lincoln Castle (321)";"George III";1;53,235316;-0,540645;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:12:26";9;3;1
"47381377741";"20747318@N08";"1";NA;"Lincoln Castle (303)";"Prison Block";0;53,235066;-0,539906;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:06:48";9;3;1
"47381379041";"32769319@N06";"1";"Engineer";"IMG_2646";NA;0;53,013533;-3,277087;"Wales";NA;"2017-04-29 15:37:30";9;1;1
"47381384581";"32769319@N06";"1";"Engineer";"IMG_2648";NA;0;53,013447;-3,277187;"Wales";NA;"2017-04-29 15:37:44";9;1;1
"47381397011";"32769319@N06";"1";"Engineer";"IMG_2656";NA;0;53,013466;-3,277134;"Wales";NA;"2017-04-29 15:38:19";9;1;1
"47381400211";"32769319@N06";"1";"Engineer";"IMG_2658";NA;0;53,013461;-3,277112;"Wales";NA;"2017-04-29 15:38:25";9;1;1
"47381433861";"20747318@N08";"1";NA;"Lincoln Castle (238)";"Prison Chapel";1;53,234597;-0,540703;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:49:35";9;3;1
"47381434101";"20747318@N08";"1";NA;"Lincoln Castle (237)";"Prison Chapel";0;53,234611;-0,540714;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:49:31";9;3;1
"47381434481";"20747318@N08";"1";NA;"Lincoln Castle (235)";"Prison Chapel";0;53,234591;-0,540678;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:48:35";9;3;1
"47381468701";"20747318@N08";"1";NA;"Lincoln Castle (145)";"Lincoln Castle Walls";0;53,234819;-0,542278;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:20:20";9;3;1
"47381469861";"20747318@N08";"1";NA;"Lincoln Castle (183)";"Lincoln Crown Court";0;53,234197;-0,541239;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:28:22";9;3;1
