,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country
24557,53,4,182855,0,0,1,4,4,0,0,48,39
24558,42,4,572751,13,2,3,0,4,0,0,40,27
24559,18,4,83451,11,4,8,3,4,0,0,30,39
24560,81,4,98116,9,6,12,1,4,0,0,50,39
24561,40,4,119225,8,2,10,0,4,0,0,40,39
24562,26,4,134888,9,4,13,3,4,0,0,35,39
24563,20,4,745817,15,4,13,3,4,0,0,15,39
24564,41,4,88368,11,4,12,1,4,0,0,50,39
24565,49,7,122066,12,2,10,0,4,0,0,45,39
24566,22,4,363219,15,4,8,1,4,0,0,20,39
24567,46,4,84402,9,0,10,1,4,0,0,45,39
24568,56,4,34626,15,0,4,1,4,0,1980,40,39
24569,35,4,150042,11,2,4,5,4,0,0,40,39
24570,34,4,48014,9,5,4,1,4,0,0,35,39
24571,29,2,177398,12,2,10,5,4,0,0,40,39
24572,28,4,373698,2,2,10,0,4,0,0,45,0
24573,35,4,422933,9,4,8,1,4,0,0,37,39
24574,29,4,131088,15,2,4,0,4,0,0,40,39
24575,21,4,178255,15,4,1,1,4,0,0,30,4
24576,52,6,129311,15,2,4,0,4,0,0,95,39
24577,45,4,473171,11,2,3,0,4,0,0,40,39
24578,43,4,236985,11,2,3,0,2,0,0,40,39
24579,35,0,226379,11,2,0,2,4,0,0,25,39
24580,21,0,277700,15,4,0,3,4,0,0,20,39
24581,35,4,207568,0,4,8,3,4,0,0,40,39
24582,30,4,85708,11,2,1,0,4,0,0,40,39
24583,45,4,98765,11,4,7,4,4,0,0,40,2
24584,29,4,192283,15,4,8,2,4,0,0,20,39
24585,29,7,271012,0,4,8,3,2,0,0,40,39
24586,33,4,189265,9,4,4,1,4,0,0,40,39
24587,17,4,321880,0,4,8,3,2,0,0,15,39
24588,52,4,177465,11,0,12,4,4,0,0,25,39
24589,24,4,127647,15,5,1,4,4,0,0,35,39
24590,32,7,119033,11,2,14,0,4,0,0,40,39
24591,40,4,289748,9,4,4,1,4,4650,0,48,39
24592,32,4,209317,11,5,4,1,4,0,0,40,0
24593,33,4,284531,9,4,12,1,4,0,0,40,39
24594,30,4,251120,5,4,3,1,4,0,0,38,39
24595,28,4,113870,11,4,1,1,4,0,0,40,39
24596,62,8,170114,7,2,5,0,4,0,0,50,39
24597,46,2,121124,9,2,11,0,4,15024,0,40,39
24598,32,4,328199,8,4,13,1,4,0,0,64,39
24599,26,4,206307,11,2,3,0,4,0,0,40,39
24600,41,5,236021,9,2,10,0,4,15024,0,40,39
24601,57,1,170603,15,2,1,0,4,0,0,40,39
24602,52,4,74275,15,2,12,0,4,7298,0,45,39
24603,35,6,112271,9,2,4,0,4,0,0,50,39
24604,19,4,118306,11,4,6,3,4,0,0,16,39
24605,49,4,126754,9,4,4,1,4,0,0,45,39
24606,47,4,267205,8,2,3,0,4,0,0,60,0
24607,38,4,205359,1,2,1,5,4,0,0,32,39
24608,30,4,398662,11,4,7,3,4,0,0,40,39
24609,32,4,202498,1,2,6,0,4,0,0,40,4
24610,32,4,105650,11,2,4,5,4,0,0,50,39
24611,46,4,191204,8,4,4,3,4,0,0,40,39
24612,22,4,56582,11,4,5,1,4,0,0,50,39
24613,47,2,51579,15,2,11,0,4,0,0,50,39
24614,57,6,152030,15,2,12,5,4,0,0,25,39
24615,47,4,227310,15,0,1,4,2,0,0,40,39
24616,41,4,55854,9,2,10,0,4,0,0,56,39
24617,36,2,28996,11,2,14,0,4,0,0,40,39
24618,32,4,160634,9,2,5,0,4,0,0,60,39
24619,37,4,222450,1,3,8,2,4,0,0,40,8
24620,36,5,180419,11,2,5,0,4,0,0,45,39
24621,64,4,116084,11,2,3,0,4,2635,0,40,39
24622,17,4,202521,0,4,8,3,4,0,0,15,39
24623,23,4,186014,15,4,1,3,4,0,0,15,39
24624,40,4,88368,15,0,1,4,4,914,0,40,39
24625,42,7,190044,9,2,4,0,4,15024,0,50,39
24626,37,6,35330,11,2,8,0,4,0,0,42,39
24627,35,1,84848,15,4,6,4,4,0,0,40,39
24628,56,6,176280,11,0,8,1,4,0,0,50,39
24629,52,4,145271,9,2,3,0,1,0,0,40,39
24630,37,2,108320,9,2,13,0,4,0,0,45,39
24631,48,7,106377,10,2,10,0,4,0,0,65,39
24632,24,4,258730,11,0,8,3,4,0,0,40,24
24633,33,4,58305,8,2,3,0,4,0,0,40,39
24634,39,4,341672,8,2,13,0,1,0,0,40,30
24635,34,4,176648,11,0,1,1,2,0,0,42,39
24636,24,0,32616,9,0,0,1,4,0,0,40,39
24637,23,4,481175,15,4,4,3,3,0,0,24,29
24638,49,4,187454,11,2,12,0,4,99999,0,65,39
24639,18,4,25837,11,4,8,1,4,0,0,25,39
24640,20,4,385077,2,4,7,3,4,0,0,40,39
24641,54,4,68985,12,2,12,0,4,0,0,55,39
24642,19,4,181572,15,4,1,3,4,0,0,40,39
24643,53,4,23698,11,2,3,0,4,0,0,46,39
24644,34,0,268127,2,5,0,4,2,0,0,40,39
24645,28,4,162298,11,4,3,3,4,0,0,40,39
24646,35,4,144608,11,2,7,0,4,0,0,40,39
24647,20,4,250630,15,4,12,1,4,0,0,20,39
24648,31,4,150441,15,0,1,1,4,0,0,50,39
24649,37,4,189251,10,5,10,4,4,0,0,40,39
24650,64,4,260082,2,2,3,0,4,0,0,40,4
24651,42,4,139126,15,2,13,0,4,0,0,40,39
24652,27,4,50132,15,0,12,1,4,0,0,50,39
24653,36,6,167691,15,4,8,4,4,0,0,50,39
24654,36,4,77820,15,2,3,0,4,0,0,40,39
24655,23,4,156513,11,4,6,3,2,0,0,40,39
24656,46,4,248059,11,2,3,0,4,3464,0,40,39
24657,24,4,283092,1,4,3,1,2,0,0,35,23
24658,22,4,175883,11,4,1,3,4,0,0,40,39
24659,62,4,232308,9,2,4,0,4,0,0,40,39
24660,19,4,269991,11,4,8,3,4,0,0,40,33
24661,20,4,305446,11,4,8,3,4,0,0,30,39
24662,47,4,120781,12,2,4,0,1,15024,0,40,0
24663,57,4,78707,11,4,1,3,4,0,0,40,39
24664,19,4,351802,11,4,7,3,4,0,0,35,39
24665,37,2,196529,12,2,10,5,4,0,0,45,39
24666,35,5,175769,11,2,12,0,4,0,0,65,39
24667,17,4,153021,2,4,12,3,4,0,0,20,39
24668,36,2,331902,15,0,1,4,4,0,0,35,39
24669,50,4,279461,15,2,14,0,4,0,0,40,39
24670,35,4,145704,11,2,10,5,4,3942,0,35,39
24671,27,7,205499,10,4,10,1,4,0,0,77,39
24672,28,4,293926,11,2,3,0,4,0,1740,30,39
24673,29,6,69132,14,0,10,1,4,99999,0,60,39
24674,25,4,113099,11,5,3,1,2,0,0,40,39
24675,47,5,206947,7,6,4,1,4,0,0,67,39
24676,29,7,159782,12,2,10,5,4,0,0,45,39
24677,19,4,410543,11,4,1,1,4,0,0,40,39
24678,49,4,34446,15,2,14,0,4,0,0,40,39
24679,31,4,209101,14,2,10,0,4,0,0,25,39
24680,43,1,95902,7,2,10,5,2,0,0,40,39
24681,56,6,214323,1,2,3,0,4,0,0,40,39
24682,42,4,236323,11,0,3,4,4,0,0,40,39
24683,45,1,201127,15,2,10,0,4,0,0,56,39
24684,40,4,142886,9,6,4,4,4,0,0,40,39
24685,44,4,77313,15,0,1,4,4,0,0,38,39
24686,17,0,212125,0,4,0,3,4,0,0,20,39
24687,36,4,187098,11,0,1,4,4,0,0,40,39
24688,19,4,196857,15,4,12,3,4,0,0,20,39
24689,53,2,155314,11,2,1,5,4,0,0,40,39
24690,72,6,203289,15,2,3,0,4,0,0,35,39
24691,46,4,117059,8,2,14,0,0,0,0,60,39
24692,33,4,178587,15,5,10,4,4,0,0,37,39
24693,22,4,82393,6,4,6,3,1,0,0,40,30
24694,17,0,145258,1,4,0,2,4,0,0,25,39
24695,41,4,185145,11,2,13,0,4,0,0,45,0
24696,46,4,72896,6,2,7,0,4,0,0,43,39
24697,33,4,134886,11,4,12,3,4,0,0,20,39
24698,32,4,223212,13,2,7,0,4,0,0,40,26
24699,52,6,174752,11,0,3,1,4,0,0,40,39
24700,27,4,230563,11,4,1,3,4,0,0,40,39
24701,48,7,353824,11,2,11,0,4,0,0,72,39
24702,22,4,117363,15,4,1,1,4,0,0,35,39
24703,25,4,285367,11,0,8,1,4,0,0,50,39
24704,60,0,139391,11,2,0,0,4,0,0,42,39
24705,38,4,198170,8,2,12,0,4,0,0,40,39
24706,37,4,38948,11,2,14,0,4,0,0,50,39
24707,49,4,188515,15,0,1,4,4,0,0,40,39
24708,40,6,177810,9,2,3,0,4,0,0,30,39
24709,48,4,188432,11,2,7,0,4,3103,0,46,39
24710,31,4,178506,15,4,1,4,2,0,0,40,39
24711,40,6,129298,11,2,8,0,4,0,0,45,39
24712,25,4,165315,11,0,12,4,4,0,0,37,39
24713,68,4,117236,9,2,4,0,4,20051,0,45,39
24714,18,0,172214,11,4,0,3,2,0,0,20,39
24715,19,4,63434,2,4,5,3,4,0,0,30,39
24716,35,5,140854,11,4,14,1,4,0,0,60,39
24717,28,4,133043,11,0,1,4,4,0,0,50,39
24718,53,4,113176,11,0,12,1,4,2597,0,40,39
24719,33,4,259301,15,2,14,0,4,0,0,41,39
24720,20,4,196643,11,4,6,3,4,0,0,40,39
24721,45,6,364365,9,4,12,1,4,0,0,35,39
24722,36,4,269318,9,2,4,0,4,0,0,50,39
24723,34,4,108454,15,2,4,0,4,0,0,45,39
24724,32,4,171637,15,4,1,3,4,0,0,40,39
24725,19,4,183589,15,4,14,3,4,0,0,25,39
24726,24,4,107801,11,4,1,3,4,0,0,40,39
24727,34,4,179877,15,2,7,0,4,0,0,40,39
24728,32,4,168981,11,4,1,2,4,0,0,35,39
24729,37,4,120590,11,2,3,0,4,0,0,45,39
24730,31,4,310773,15,5,12,4,4,0,0,40,26
24731,21,4,197050,15,4,8,3,4,0,0,35,39
24732,47,4,159726,11,2,14,0,4,0,0,85,39
24733,23,4,210797,15,2,3,0,4,0,0,40,39
24734,33,4,55291,12,2,4,0,4,0,0,40,39
24735,60,0,141221,9,2,0,0,1,0,2163,25,35
24736,17,4,276718,11,4,1,3,4,0,0,20,39
24737,67,4,336163,11,2,6,0,4,0,0,24,39
24738,57,4,112840,12,2,10,0,4,0,0,55,39
24739,17,4,165918,1,4,6,3,4,0,0,20,29
24740,53,4,165745,11,2,3,0,4,0,0,40,39
24741,25,6,259299,15,2,3,0,4,3103,0,50,39
24742,24,7,197731,11,2,14,0,4,0,0,49,39
24743,48,6,197702,15,2,14,0,4,0,0,40,39
24744,51,4,162238,12,2,4,0,4,0,1887,47,39
24745,38,4,213260,11,5,11,1,2,0,0,40,39
24746,51,4,53833,11,2,10,0,4,0,0,46,39
24747,18,4,89419,11,4,13,3,4,0,0,10,39
24748,23,4,119704,15,5,12,4,4,0,0,40,39
24749,42,4,433170,15,2,3,0,4,0,0,60,39
24750,34,4,182714,11,5,8,1,4,0,0,35,0
24751,39,4,172538,11,4,7,4,4,0,0,40,39
24752,20,0,220115,11,4,0,3,4,0,0,12,39
24753,39,4,158956,15,4,8,4,2,0,0,40,39
24754,21,6,25631,15,4,5,3,4,0,0,40,39
24755,26,4,476558,5,4,3,1,4,0,0,40,26
24756,54,1,35576,15,2,3,0,4,0,0,40,39
24757,34,4,203463,15,0,12,1,4,0,0,40,39
24758,32,7,317647,11,4,14,3,4,0,0,40,39
24759,59,6,170411,5,2,14,0,4,0,0,40,39
24760,24,0,174182,1,2,0,5,3,0,0,24,39
24761,54,4,220055,9,6,12,4,4,0,0,40,39
24762,54,4,231482,9,2,4,0,4,0,0,40,39
24763,67,4,335979,11,6,12,1,4,991,0,18,39
24764,33,4,279173,11,2,10,0,4,0,0,60,39
24765,37,4,89559,11,2,1,5,4,0,0,40,39
24766,47,4,161950,9,0,8,1,4,0,0,25,11
24767,51,4,131068,11,0,8,1,4,0,0,40,39
24768,45,4,219632,11,2,14,0,4,0,0,40,39
24769,19,4,175507,11,4,8,1,4,0,0,30,39
24770,58,5,182062,10,2,10,0,4,0,0,24,39
24771,27,4,287476,11,4,3,1,2,3325,0,40,39
24772,36,4,206253,15,4,8,1,4,0,1617,40,39
24773,20,0,189203,7,4,0,1,4,0,0,40,39
24774,51,4,21698,11,4,1,1,4,0,0,40,39
24775,45,6,328051,12,4,10,1,4,0,0,60,39
24776,32,4,356689,11,0,1,4,4,3887,0,40,39
24777,59,4,121865,11,0,8,1,2,0,0,40,39
24778,45,6,420986,9,2,10,0,4,0,0,40,39
24779,43,0,218558,11,2,0,0,4,0,0,40,39
24780,54,4,288992,0,0,10,4,4,14344,0,68,39
24781,20,0,189740,15,4,0,3,4,0,0,32,39
24782,29,2,188909,9,4,10,3,2,0,0,42,39
24783,28,4,213081,1,4,8,1,2,0,0,40,23
24784,18,6,157131,1,4,12,3,4,0,0,40,39
24785,49,4,98010,9,0,10,1,4,0,0,50,39
24786,46,4,207677,11,0,3,1,4,0,0,30,39
24787,58,0,361870,11,2,0,0,2,0,0,30,39
24788,56,4,266091,9,4,10,1,4,0,0,45,26
24789,41,4,106627,7,0,4,4,2,0,0,50,39
24790,50,5,167793,14,2,10,0,4,0,2415,60,39
24791,74,6,206682,15,2,10,0,4,0,1648,35,39
24792,30,4,243165,11,2,4,0,4,0,0,40,39
24793,62,4,201928,11,6,3,4,2,0,0,40,39
24794,19,4,128346,11,4,7,3,4,0,0,40,39
24795,29,4,197288,11,2,1,5,2,0,0,40,39
24796,20,0,169184,15,4,0,2,2,0,0,40,39
24797,36,4,245521,5,2,5,0,4,0,0,35,26
24798,36,4,129591,11,4,8,1,4,0,0,40,39
24799,51,2,47415,7,2,1,5,4,0,1628,30,39
24800,37,6,188563,15,2,4,0,4,4386,0,50,39
24801,29,6,184710,11,2,3,0,4,0,0,40,39
24802,17,4,63734,0,4,6,3,4,0,0,20,39
24803,18,4,111256,11,4,1,3,4,0,0,20,39
24804,40,5,111483,9,4,10,3,4,0,0,40,39
24805,26,5,266639,9,4,1,1,4,0,0,40,39
24806,42,6,93853,15,2,3,0,4,0,0,45,39
24807,32,4,184207,11,0,3,1,4,0,0,40,39
24808,33,4,238002,6,2,14,2,4,0,0,40,26
24809,28,0,30237,15,4,0,4,4,0,0,40,39
24810,43,4,196545,9,2,7,0,4,0,1902,40,39
24811,47,4,144844,11,2,3,0,4,0,0,40,39
24812,37,4,280500,15,4,13,3,2,0,0,40,39
24813,73,0,135601,9,2,0,0,4,0,0,10,39
24814,37,4,409189,11,2,8,0,4,0,0,30,26
24815,50,4,23686,15,2,1,2,4,0,0,35,39
24816,19,4,229756,11,4,12,3,4,0,0,50,39
24817,32,2,95530,15,2,8,0,4,0,0,40,39
24818,44,2,73199,8,0,13,4,1,0,0,40,39
24819,20,4,196745,15,4,8,3,4,0,0,16,39
24820,29,4,79481,15,4,13,1,4,0,0,40,39
24821,21,0,116934,15,4,0,3,4,0,0,40,39
24822,34,4,100950,8,4,10,4,4,0,0,40,11
24823,44,2,56651,9,2,4,0,4,0,0,52,39
24824,18,4,186954,1,4,8,3,4,0,0,20,39
24825,22,4,264874,15,4,13,2,4,0,0,40,39
24826,39,7,183092,10,0,10,1,4,0,0,40,39
24827,26,2,273399,15,4,11,1,4,0,0,40,29
24828,29,0,142443,9,2,0,0,4,0,0,25,39
24829,21,4,177526,15,4,8,3,4,0,0,40,39
24830,49,2,31267,9,2,10,0,4,0,0,50,39
24831,24,4,321666,7,4,7,3,4,0,0,20,39
24832,26,4,331861,9,4,4,1,4,0,0,60,0
24833,25,4,283515,15,4,11,1,4,0,0,60,39
24834,30,4,54608,7,2,10,0,4,0,0,40,39
24835,52,4,162238,9,2,10,0,4,0,0,38,39
24836,30,4,175931,11,2,3,0,4,0,0,40,39
24837,20,4,236804,11,4,1,1,4,0,0,40,39
24838,31,4,168782,11,0,6,1,4,0,0,40,39
24839,44,4,227065,9,2,4,0,4,0,0,40,39
24840,46,5,285335,15,2,12,0,4,0,0,60,39
24841,31,4,259705,11,4,5,3,4,0,0,40,39
24842,57,4,24384,5,6,8,1,4,0,0,10,39
24843,58,4,322013,11,2,3,0,4,0,0,40,39
24844,41,4,49797,11,2,3,0,4,0,0,40,39
24845,23,4,52566,11,4,1,1,4,0,0,40,39
24846,47,4,266275,11,0,8,4,4,0,0,40,39
24847,72,6,285408,14,2,10,0,4,0,2246,28,39
24848,26,6,177858,9,0,4,1,4,0,1876,38,39
24849,45,1,183804,15,4,1,3,4,0,0,40,39
24850,48,4,107231,14,2,4,0,4,99999,0,50,39
24851,23,4,173679,15,4,6,1,4,0,0,40,39
24852,20,2,163965,11,4,8,4,2,0,0,40,39
24853,18,4,173585,1,4,8,3,4,0,0,15,29
24854,27,4,172009,9,4,4,1,4,0,0,40,39
24855,25,4,44363,11,4,6,1,4,0,0,35,39
24856,45,4,246392,11,4,9,4,2,0,0,30,39
24857,53,4,167033,15,4,4,1,2,0,0,40,39
24858,54,4,143822,15,2,3,0,4,0,0,45,39
24859,41,4,37869,11,2,12,0,4,0,1902,40,39
24860,23,4,447488,6,4,7,2,4,0,0,35,26
24861,17,4,239346,0,4,8,3,4,0,0,18,39
24862,42,4,245975,11,2,3,0,4,0,0,40,39
24863,61,4,34632,2,3,10,1,4,0,0,40,39
24864,57,4,121362,15,6,1,4,4,0,2258,38,39
24865,21,7,24008,15,4,3,3,4,0,0,35,39
24866,44,4,165492,15,2,12,0,4,0,0,40,39
24867,48,4,326048,7,0,8,1,4,0,0,44,39
24868,46,4,250821,14,0,5,4,4,0,0,48,39
24869,37,6,154641,11,4,5,1,4,0,0,86,39
24870,35,4,198202,11,4,4,1,4,0,0,54,39
24871,27,2,170504,9,4,14,1,4,0,0,40,39
24872,28,4,191342,15,4,12,1,3,0,0,40,19
24873,19,4,238969,11,4,6,3,4,0,0,10,39
24874,63,6,344128,9,2,12,0,4,0,0,50,39
24875,69,0,148694,11,0,0,1,4,0,0,40,39
24876,69,0,180187,7,6,0,1,4,0,0,6,22
24877,36,7,168894,8,3,11,3,4,0,0,40,11
24878,20,4,203263,2,4,8,3,4,0,0,35,39
24879,28,7,89564,9,2,11,0,4,0,0,50,39
24880,58,4,97562,11,2,12,5,4,0,0,38,39
24881,48,4,336540,11,2,12,0,4,0,0,40,39
24882,39,4,139647,15,0,4,4,4,0,0,56,39
24883,38,4,160192,11,2,3,0,4,0,2051,44,39
24884,50,2,320386,7,0,10,1,4,0,0,40,39
24885,35,4,32126,9,4,10,1,4,0,0,40,39
24886,45,6,275445,9,0,4,4,4,0,0,50,39
24887,38,5,54953,15,2,3,0,4,0,0,38,39
24888,54,4,103580,7,0,4,4,4,0,0,55,39
24889,42,4,245565,9,4,10,3,4,0,0,12,9
24890,32,4,39223,0,5,3,4,2,0,0,40,0
24891,55,7,117357,10,2,10,0,1,0,0,70,0
24892,63,4,207385,15,2,12,0,4,0,0,30,39
24893,21,4,355287,6,4,7,1,4,0,0,48,26
24894,62,0,141218,12,2,0,0,4,0,0,30,39
24895,46,2,207677,9,2,11,0,4,0,0,40,39
24896,43,4,102114,15,4,1,4,2,0,0,40,39
24897,35,6,60269,11,2,4,0,4,0,0,60,39
24898,37,4,278632,6,2,14,0,4,0,0,40,39
24899,51,4,355551,11,4,3,4,4,0,0,45,26
24900,45,4,246891,9,2,4,0,4,0,0,72,2
24901,19,4,124486,2,4,8,3,4,0,1602,20,39
24902,61,0,202106,11,2,0,0,4,0,1902,40,39
24903,61,4,191417,6,6,4,1,2,0,0,65,39
24904,21,4,184543,11,4,12,1,4,0,0,40,39
24905,45,4,122206,11,2,14,0,4,0,0,40,39
24906,38,4,229015,9,2,4,0,4,0,0,50,39
24907,28,4,130067,9,2,10,5,4,0,0,40,39
24908,40,2,306495,9,2,10,0,4,0,0,35,39
24909,32,4,232855,11,4,7,4,2,0,0,40,39
24910,55,2,171328,15,3,1,4,2,0,0,35,39
24911,64,4,144182,11,6,10,1,4,0,0,23,39
24912,34,4,102858,11,5,1,4,4,0,0,40,39
24913,19,0,199495,15,4,0,3,4,0,0,60,39
24914,58,4,209438,15,0,8,4,2,0,0,40,39
24915,46,4,74895,7,2,3,0,4,0,1485,55,39
24916,44,4,184378,8,2,4,0,4,0,0,40,39
24917,31,4,446512,15,5,8,4,2,0,0,40,39
24918,31,1,113688,11,4,7,4,4,0,0,40,39
24919,39,4,333305,15,2,12,5,4,0,0,45,39
24920,19,4,118535,2,4,12,3,4,0,0,18,39
24921,56,4,76142,11,0,8,4,4,0,0,40,39
24922,53,2,38795,6,2,4,0,4,0,0,40,39
24923,68,4,208478,12,2,10,0,4,0,0,18,0
24924,69,4,203313,11,6,8,1,4,991,0,18,39
24925,62,4,247483,15,2,12,0,4,0,0,40,39
24926,62,7,198686,11,2,8,0,4,0,0,40,39
24927,39,4,56118,11,0,8,4,4,0,0,40,39
24928,45,1,359808,7,4,4,1,4,0,0,40,39
24929,29,4,231554,15,2,1,0,2,0,0,50,39
24930,33,4,34848,15,2,8,0,4,0,0,40,39
24931,34,4,199934,15,2,7,0,2,7298,0,40,39
24932,29,4,196243,11,4,7,1,4,0,0,40,39
24933,65,5,66360,1,2,4,0,4,6418,0,35,39
24934,18,4,189487,15,4,12,3,4,0,0,35,39
24935,22,4,194848,11,4,5,3,4,0,0,40,39
24936,30,4,167309,9,2,1,0,4,0,1902,40,39
24937,44,4,192878,9,2,7,0,4,0,0,40,39
24938,48,4,70209,15,0,10,4,4,0,0,20,39
24939,52,1,123011,11,0,1,1,4,0,0,45,39
24940,53,6,135339,9,2,4,0,1,7688,0,20,3
24941,48,1,497486,11,3,1,4,4,1471,0,40,39
24942,25,4,178478,9,4,1,3,4,0,0,40,39
24943,41,4,149909,9,2,12,0,4,7688,0,50,39
24944,37,4,103323,11,4,3,1,4,0,0,40,39
24945,55,4,239404,0,2,14,0,2,0,0,45,39
24946,67,4,165082,11,4,1,1,4,0,0,38,39
24947,36,4,389725,15,0,1,1,4,0,0,45,39
24948,47,4,374580,11,5,12,1,4,0,0,52,39
24949,36,0,187983,11,4,0,4,4,0,0,40,39
24950,25,4,259300,9,4,12,1,4,0,0,16,39
24951,19,4,277695,6,4,5,2,4,0,0,16,26
24952,24,4,230248,5,5,7,3,4,0,0,40,39
24953,30,6,196342,15,4,12,3,4,0,0,25,39
24954,17,4,160968,1,4,1,3,4,0,0,16,39
24955,28,4,115438,9,4,1,3,4,0,0,40,39
24956,34,4,231043,8,2,1,0,4,3908,0,45,39
24957,35,4,129597,15,2,12,0,4,0,0,46,39
24958,24,2,387108,15,2,11,0,2,0,0,40,39
24959,43,4,105936,11,2,1,5,4,0,0,35,39
24960,20,4,107242,11,4,7,1,2,0,0,40,0
24961,55,4,125000,12,0,4,4,4,0,0,40,39
24962,22,4,229456,15,4,1,3,2,0,0,35,39
24963,20,4,230113,15,4,8,3,4,0,0,50,39
24964,44,4,106698,11,0,8,4,4,0,0,40,39
24965,38,4,133454,7,4,3,1,4,0,0,40,39
24966,53,4,295520,6,6,12,4,2,0,0,25,39
24967,26,4,151551,15,5,12,3,0,2597,0,48,39
24968,58,4,100313,15,2,11,0,4,0,1902,40,39
24969,23,4,320294,11,4,4,1,4,0,0,40,39
24970,53,4,162381,3,2,14,0,4,0,0,50,39
24971,35,4,183898,11,0,3,4,4,2354,0,40,39
24972,41,5,32016,11,2,12,0,4,0,0,62,39
24973,31,4,117028,11,2,7,0,4,0,0,40,39
24974,50,4,280278,11,6,10,4,2,0,0,40,39
24975,57,4,342906,6,2,12,0,2,0,0,55,39
24976,25,4,181598,1,2,13,0,4,0,0,40,39
24977,23,4,224059,11,2,7,0,4,0,0,40,39
24978,48,4,148549,9,4,4,1,4,0,0,50,39
24979,34,4,97355,15,0,12,1,4,0,0,60,39
24980,37,4,154571,15,2,3,0,1,0,0,40,0
24981,43,5,140988,9,2,12,2,1,0,0,45,19
24982,20,4,148409,15,4,12,2,4,1055,0,20,39
24983,40,2,150755,9,2,10,0,4,99999,0,75,39
24984,27,4,87006,15,2,1,5,4,0,1579,40,39
24985,35,4,112158,0,2,3,0,4,0,0,40,39
24986,33,4,121488,9,4,12,1,4,0,0,40,39
24987,57,7,283635,15,0,3,1,4,0,0,40,39
24988,43,4,69758,7,2,13,0,1,0,0,40,39
24989,40,4,199900,7,2,4,0,4,0,1848,55,39
24990,54,4,88019,15,0,14,1,4,0,0,55,39
24991,28,4,31935,15,0,1,1,4,0,0,40,39
24992,32,4,323055,11,2,3,0,4,0,0,40,39
24993,49,4,189498,11,2,12,0,4,0,0,50,39
24994,52,4,89041,11,2,3,0,4,0,0,40,39
24995,41,4,112507,0,2,14,0,4,0,0,60,39
24996,19,4,236940,11,4,5,3,4,0,0,40,39
24997,33,4,278514,11,0,3,3,4,0,0,42,39
24998,21,0,433330,15,4,0,4,4,0,0,40,39
24999,25,4,258379,9,2,10,5,4,0,0,32,39
25000,44,4,162028,1,0,12,4,4,0,0,44,39
25001,20,4,197997,15,4,10,3,4,0,0,40,39
25002,46,4,98350,0,3,8,1,1,0,0,37,3
25003,39,4,165848,11,2,12,0,4,0,0,50,39
25004,34,4,178615,11,4,6,1,4,0,0,40,39
25005,19,4,228939,11,4,6,3,4,0,0,35,39
25006,27,4,210498,11,2,3,0,4,5178,0,40,39
25007,53,4,154891,6,2,14,0,4,0,0,40,39
25008,46,4,165937,8,0,7,4,4,0,0,40,39
25009,23,0,138768,9,4,0,3,4,2907,0,40,39
25010,39,4,160120,15,4,7,2,1,0,0,40,30
25011,30,4,382368,11,2,6,0,4,0,0,40,39
25012,53,4,123011,12,2,4,0,4,0,0,45,39
25013,33,4,119033,6,2,6,0,4,0,0,40,39
25014,22,4,496856,15,2,4,5,4,0,0,40,39
25015,44,4,194049,15,0,8,4,2,0,0,35,39
25016,30,4,299223,15,0,12,4,0,0,0,40,39
25017,66,4,174788,15,0,1,1,4,0,0,20,39
25018,39,4,176101,9,2,3,0,4,0,0,40,39
25019,37,4,38948,11,2,10,0,4,0,0,50,39
25020,34,4,271933,11,2,6,5,4,0,0,40,39
25021,17,4,122041,1,4,3,3,4,0,0,20,39
25022,43,4,115932,9,4,12,1,4,0,0,60,39
25023,46,4,265105,9,2,10,0,4,0,0,50,39
25024,17,4,100828,1,4,8,1,4,0,0,20,39
25025,60,4,121319,5,2,7,0,4,3137,0,40,31
25026,63,4,308028,12,2,13,0,4,5013,0,40,39
25027,42,4,213214,7,2,12,0,4,0,0,40,39
25028,30,4,348618,6,2,3,0,3,0,0,40,26
25029,33,4,275632,11,2,14,0,4,0,0,40,39
25030,43,4,239161,15,2,12,0,0,0,0,40,39
25031,20,4,215495,6,4,4,2,4,0,0,40,26
25032,30,4,214063,15,4,5,2,2,0,0,72,39
25033,37,4,122493,11,2,14,0,4,0,0,45,39
25034,33,0,211699,15,0,0,4,4,0,0,40,39
25035,49,6,175622,9,2,10,0,4,0,0,40,39
25036,65,4,153522,11,6,8,4,4,0,0,17,39
25037,35,4,258339,14,2,10,0,4,0,0,55,39
25038,27,4,119793,9,2,3,0,4,0,0,40,39
25039,33,4,133503,11,2,12,0,4,0,1977,45,39
25040,18,4,162840,2,4,12,3,4,0,0,20,39
25041,41,2,67671,12,2,10,0,4,0,0,50,39
25042,38,4,188888,9,4,4,1,4,0,1340,40,39
25043,45,4,140644,11,2,7,0,4,0,0,40,39
25044,18,0,126154,15,4,0,3,4,0,0,40,39
25045,33,4,245659,15,5,8,4,4,0,0,38,8
25046,28,4,129624,11,4,6,1,4,0,0,40,0
25047,47,4,104068,11,0,10,4,0,0,0,40,39
25048,30,4,337908,7,2,1,5,2,0,0,20,39
25049,36,4,161141,7,2,10,0,4,0,0,40,39
25050,21,4,162228,11,4,12,3,4,0,0,30,39
25051,44,4,116391,9,4,10,1,4,0,0,40,39
25052,33,4,314310,11,3,12,1,4,0,0,20,39
